SpeciesCode,AreaRange_km2,nHUCs,Prop_CONUS,AreaHab_km2,PropHab_CONUS,ScientificName,CommonName,LogAreaRange,LogAreaHabitat
aOCSSx,43081.11610349258,471,0.005316336351776538,1466.6462999999999,0.00018105207527576155,Plethodon ocmulgee,Ocmulgee Slimy Salamander,4.634286946049092,3.166325390953551
aODSAx,42840.34540846257,467,0.005286624540333316,1343.4759,0.0001658471437714543,Desmognathus brimleyorum,Ouachita Dusky Salamander,4.631852963756097,3.1282298802288895
aOKSAx,10189.572290273702,106,0.001257423169949985,317.4201,3.91843403820265e-05,Eurycea tynerensis,Oklahoma Salamander,4.008155954774589,2.5016344241286497
aORFRx,19914.670198477004,230,0.002457528835963028,1360.6335,0.00016796518619705575,Rana pretiosa,Oregon Spotted Frog,4.299173118570224,3.133741159470381
aOSSAx,20735.1675392096,260,0.002558780619426434,12547.1502,0.0015488994057440341,Batrachoseps wrightorum,Oregon Slender Salamander,4.316707548793853,4.0985450968962445
aOTAMx,68934.78006382415,639,0.008506754473924094,9881.8254,0.0012198748915691073,Amphiuma pholeter,One-toed Amphiuma,4.838438394312626,3.9948371761586974
aOTSAx,21440.21319264485,233,0.002645785325340169,2597.3181,0.0003206293379366913,Rhyacotriton olympicus,Olympic Torrent Salamander,4.331229099487566,3.4145251420107496
aOZSAx,50813.75192020243,576,0.0062705663394274636,28489.264199999998,0.003516894568574208,Plethodon angusticlavius,Ozark Zigzag Salamander,4.705981262969394,4.454681232742238
aPBTRx,48871.34622898216,586,0.006030867767985514,4764.7449,0.0005881901807576925,Hyla andersonii,Pine Barrens Treefrog,4.689054302436513,3.678039653875072
aPIFRx,2457710.1108563174,26005,0.30328865141483474,273625.6671,0.03377807919821546,Lithobates palustris,Pickerel Frog,6.390530656141965,5.437156833388215
aPIGFx,416484.7493113484,3548,0.05139544220269069,88330.8285,0.010904114925836162,Lithobates grylio,Pig Frog,5.619599103194932,4.94611230392599
aPLFRx,1472298.9493169843,14789,0.18168601774692028,94390.7571,0.01165219075642527,Lithobates blairi,Plains Leopard Frog,6.167996002159557,4.974929469541755
aPLSPx,2381096.0494837416,23463,0.2938342510563621,1911986.136,0.23602763517099143,Spea bombifrons,Plains Spadefoot,6.376776914480661,6.281484738839388
aPOSAx,951.8720083661999,9,0.0001174638035876122,37.979099999999995,4.688379790073227e-06,Plethodon hubrichti,Peaks Of Otter Salamander,2.9785785557402957,1.5795446689406278
aPWTRx,543686.9745920574,5256,0.06709257067685012,158937.7878,0.019620283582298344,Hyla femoralis,Pine Woods Treefrog,5.735348928494527,5.201227163928522
aPYSAx,21466.8562583876,245,0.0026490731579624878,2235.6738,0.0002759856832077699,Desmognathus wrighti,Pygmy Salamander,4.33176844827406,3.3494084373205695
aRBNEx,21463.511901104743,226,0.0026486604544440026,1295.2467,0.00015989342694900722,Taricha rivularis,Red-bellied Newt,4.331700783542605,3.112352494474993
aRCSAx,3524.735719735299,41,0.00043496274776676143,1707.8084999999999,0.0002108226592182351,Plethodon jordani,Red-cheeked Salamander,3.5471265596924137,3.2324391707698634
aRESAx,1091209.8770089694,11997,0.1346585061218988,52159.5756,0.006438907191108705,Pseudotriton ruber,Red Salamander,6.037908288315959,4.717334049071104
aRFSAx,35491.06568450568,372,0.0043797018212935745,2845.2572999999998,0.0003512365175288071,Ambystoma bishopi,Reticulated Flatwoods Salamander,4.550119040033748,3.4541215462732593
aRGCFx,58381.55053656927,419,0.007204454932064309,5058.5697,0.0006244617683977974,Eleutherodactylus cystignathoides,Rio Grande Chirping Frog,4.766275625090738,3.7040277383404616
aRGLFx,378787.42932673974,3310,0.046743482116111595,7293.9897,0.0009004161209318356,Lithobates berlandieri,Rio Grande Leopard Frog,5.578395557805843,3.862965145701601
aRHSAx,3263.3713963891005,30,0.0004027096220602474,260.2998,3.213305006385362e-05,Phaeognathus hubrichti,Red Hills Salamander,3.513666502602989,2.4154738344214532
aRIFRx,260558.6543727321,2534,0.032153703787155014,29235.9789,0.003609073743658151,Lithobates heckscheri,River Frog,5.415905502695264,4.465917639775868
aRISAx,161398.30393765456,1735,0.019917025090008506,93366.693,0.01152577382105346,Ambystoma annulatum,Ringed Salamander,5.207898966604219,4.970191976593228
aRLFRx,14706.617922562004,149,0.0018148398775366511,120.996,1.4936509845670386e-05,Lithobates onca,Relict Leopard Frog,4.167512809610769,2.0827710132367647
aRLSAx,4451.912235539399,50,0.0005493790549868812,1406.3697,0.00017361115136618158,Plethodon shermani,Red-legged Salamander,3.648546594118051,3.1480995010285047
aRMSAx,3272.4504732105997,38,0.0004038300068253672,1413.6777,0.0001745132970069644,Plethodon ouachitae,Rich Mountain Salamander,3.5148730824575964,3.1503504072923354
aROTFx,130030.85770994744,1603,0.016046190029882567,36645.1749,0.004523711657328865,Ascaphus montanus,Rocky Mountain Tailed Frog,5.114046427252136,4.564016798833692
aRSNEx,244882.09909124306,2783,0.03021917078867362,191965.1715,0.023697392262021506,Taricha granulosa,Rough-skinned Newt,5.388957039309944,5.283222441216938
aRSSAx,423.0669280390001,4,5.2207702404112626e-05,305.4087,3.77015773620896e-05,Batrachoseps relictus,Relictual Slender Salamander,2.6264090770175534,2.48488140439092
aRSTOx,1526291.0219787166,15062,0.1883487982076163,929838.4704,0.11478512899610477,Anaxyrus punctatus,Red-spotted Toad,6.183637349601311,5.968407510374505
aSADSx,6447.5369926884005,72,0.0007956450155866428,732.456,9.041899116929773e-05,Desmognathus santeetlah,Santeetlah Dusky Salamander,3.809393842578002,2.8647815409290174
aSASAx,572.4056302359999,7,7.063653719357798e-05,56.268899999999995,6.946188128988086e-06,Eurycea chisholmensis,Salado Salamander,2.75770389687041,1.7502684252197547
aSCFRx,732773.4385154062,7081,0.09042639609051174,120028.95719999999,0.01481713197943196,Acris gryllus,Southern Cricket Frog,5.8649697186902845,5.079286033006491
aSCSAx,1481.6000217826004,18,0.00018283379742701667,1164.483,0.00014375113057138905,Plethodon asupak,Scott Bar Salamander,3.1707309757228908,3.066133152758992
aSCSSx,33493.380363290125,330,0.004133181581031562,3068.8803,0.00037884195193340183,Plethodon variolatus,South Carolina Slimy Salamander,4.524958981491424,3.486979949343098
aSDSAx,634.0929723114999,6,7.824893651797405e-05,9.387,1.158790521350358e-06,Plethodon shenandoah,Shenandoah Salamander,2.802152939903175,0.9725268178658558
aSDSIx,108783.50943824064,756,0.013424204802657368,14940.7596,0.0018443816561472639,Pseudobranchus axanthus,Southern Dwarf Siren,5.036563065373411,4.174372677914612
aSEASx,321237.5100972652,3538,0.03964165293168488,7086.2958,0.0008747770751597797,Desmognathus monticola,Seal Salamander,5.5068262510435195,3.850419276931183
aSEESx,44592.36336124996,544,0.005502828705262404,5107.4667,0.0006304979226667297,Desmognathus aeneus,Seepage Salamander,4.649260490235906,3.7082055437717605
aSENEx,82830.5389262135,901,0.010221531960147403,38407.886099999996,0.004741311852326,Taricha sierrea,Sierra Newt,4.9181904870491255,4.584420405046747
aSGCSx,10203.569609077902,118,0.0012591504802315343,6391.1502,0.0007889639152323899,Plethodon metcalfi,Southern Gray-cheeked Salamander,4.008752131597437,3.805579024130416
aSGSSx,1997.5277946411002,19,0.00024650080101972047,658.6029,8.130209841843589e-05,Batrachoseps gabrieli,San Gabriel Mountains Slender Salamander,3.300492831027468,2.818623638691748
aSGTOx,21231.138984233086,214,0.002619984953508385,13751.5023,0.001697572229633285,Anaxyrus retiformis,Sonoran Green Toad,4.326973293332218,4.138350145799774
aSHMSx,634.0929723114999,6,7.824893651797405e-05,15.9354,1.9671663442981246e-06,Plethodon virginia,Shenandoah Mountain Salamander,2.802152939903175,1.202362969322928
aSHSAx,1315.0344644071001,16,0.00016227911807511605,780.3441,9.633060045506294e-05,Hydromantes shastae,Shasta Salamander,3.118937134959379,2.892286151123477
aSITRx,935926.427599634,9616,0.11549607205354893,19963.6272,0.0024644361320051334,Pseudacris sierra,Sierran Treefrog,5.971241710550787,4.300239451271497
aSLFRx,2147086.5773913306,21839,0.26495679439631825,739269.7821,0.09126012743349575,Lithobates sphenocephalus,Southern Leopard Frog,6.331849556930531,5.868802954627879
aSMGSx,1015.3504838823,11,0.0001252972340431022,118.5606,1.463586869986271e-05,Plethodon meridianus,South Mountain Gray-cheeked Salamander,3.0066159801233074,2.07394038847626
aSMMSx,1437467.1971569315,15106,0.17738767715240752,134465.3316,0.016599249143316584,Ambystoma texanum,Small-mouthed Salamander,6.157597942922516,5.1286103271965136
aSMSAx,662.1007852686998,6,8.170518295783935e-05,59.8734,7.391150356985035e-06,Eurycea nana,San Marcos Salamander,2.82092410296614,1.7772339209035297
aSMSSx,5546.353349205699,55,0.0006844363052095894,1512.6624,0.00018673259306733607,Batrachoseps luciae,Santa Lucia Mountains Slender Salamander,3.7440075343225945,3.179742011845295
aSMTSx,16690.4918057968,160,0.0020596557457570703,1137.3318,0.00014039941509218505,Aneides hardii,Sacramento Mountains Salamander,4.2224691338869675,3.0558871822670413
aSNSAx,42364.60865531267,478,0.0052279172267026474,1454.5403999999999,0.0001795576465794352,Desmognathus marmoratus,Shovel-nosed Salamander,4.6270031989496,3.1627257883217528
aSNTOx,186895.94844167543,1935,0.02306350936483007,60839.6895,0.007510435231117386,Ollotis alvaria,Sonoran Desert Toad,5.27159988678014,4.784186988931573
aSOASx,18808.160872626606,213,0.0023209823328857473,3240.5391,0.0004000325975439672,Plethodon teyahalee,Southern Appalachian Salamander,4.27434633080187,3.510617265971795
aSODSx,617659.0797223795,6260,0.07622094586975477,99100.0431,0.012233534740565884,Desmognathus auriculatus,Southern Dusky Salamander,5.790748830025665,4.996073843366084
aSOFRx,421917.36077368405,3938,0.0520658424247488,60397.938,0.007455902638063982,Pseudacris nigrita,Southern Chorus Frog,5.625227395808739,4.781022111957091
aSOTOx,615539.0954406876,5887,0.0759593335783072,166172.7609,0.02051341432167246,Anaxyrus terrestris,Southern Toad,5.789255641986987,5.2205598355711915
aSPCFx,28612.058565837884,261,0.00353081212397818,816.3117,0.0001007706679905611,Eleutherodactylus guttilatus,Spotted Chirping Frog,4.4565491053278725,2.9118560211827766
aSPDSx,803761.3137068097,8029,0.09918650853766439,71770.824,0.00885984346017948,Desmognathus conanti,Spotted Dusky Salamander,5.905127099084199,4.855947932390861
aSPFRx,677007.4938754234,6209,0.08354471461391082,151691.7825,0.018725790958532024,Pseudacris clarkii,Spotted Chorus Frog,5.830593475968352,5.180962054672236
aSPOSx,2447868.516665455,26014,0.30207416976513407,351916.7094,0.043442819554440015,Ambystoma maculatum,Spotted Salamander,6.388788086667882,5.546439888113773
aSPPEx,3157673.5535668833,33171,0.38966619758744087,778774.2363,0.09613680657252625,Pseudacris crucifer,Spring Peeper,6.499367229784778,5.891411575593473
aSPRSx,756459.7349739695,8586,0.09334935469258489,41852.3085,0.00516651309112933,Gyrinophilus porphyriticus,Spring Salamander,5.878785816240225,4.621719417912576
aSQSAx,1889.6570494310997,18,0.00023318923400563704,853.9272,0.00010541416270195498,Plethodon sequoyah,Sequoyah Slimy Salamander,3.276382991975153,2.9314208472862493
aSRBSx,177817.93985923912,2049,0.021943256423550467,81913.82669999999,0.010111959725950343,Plethodon serratus,Southern Red-backed Salamander,5.249975574344198,4.913357214980043
aSRSAx,96254.38479582302,1071,0.011878073996008558,60608.5326,0.007481899764550354,Plethodon richmondi,Southern Ravine Salamander,4.983420522588385,4.782533769384744
aSSLSx,2218.656171687899,30,0.000273788692690845,767.0907,9.469451711686492e-05,Batrachoseps kawia,Sequoia Slender Salamander,3.346090004211076,2.8848467175091774
aSSMSx,203016.26135308627,1957,0.025052803359142308,27266.8788,0.0033659956003248134,Plethodon grobmani,Southeastern Slimy Salamander,5.307530825760842,4.435635427728349
aSSSSx,2656.8665486884993,25,0.00032786514120665134,89.5977,1.1060505539021302e-05,Batrachoseps incognitus,San Simeon Slender Salamander,3.4243697408522333,1.9522968613347926
aSTFRx,624709.7811964237,5922,0.07709102315517001,192229.2756,0.023729994938886296,Pseudacris streckeri,Strecker's Chorus Frog,5.79567830582817,5.283819529343592
aSTLSx,1179944.2222338563,13104,0.1456085851318507,246086.20979999998,0.030378434787607923,Eurycea cirrigera,Southern Two-lined Salamander,6.071861478027658,5.391087277353483
aSTNEx,140159.67409833393,1285,0.017296115742965093,24779.8629,0.0030589826620732283,Notophthalmus perstriatus,Striped Newt,5.146623078996239,4.39409889921768
aSTOSx,66238.06360210065,773,0.008173971736321515,16077.790799999999,0.0019847439632783626,Rhyacotriton variegatus,Southern Torrent Salamander,4.821107627834572,4.206226373437091
aSTRSx,69846.76515562978,879,0.008619296114771961,21951.1611,0.00270978985994617,Ambystoma barbouri,Streamside Salamander,4.844146297242017,4.341457497060436
aSYLFx,4189.2562587015,42,0.0005169665354430456,119.34989999999999,1.4733304873134451e-05,Rana sierrae,Sierra Nevada Yellow-legged Frog,3.622136927163809,2.076822059459519
aSYSAx,3114.3938854082003,44,0.0003843253593284669,2498.5134,0.00030843226221229954,Plethodon stormi,Siskiyou Mountains Salamander,3.493373538046323,3.397681682988312
aSZSAx,120923.0603418841,1183,0.014922261064900987,43150.6089,0.005326783486078236,Plethodon ventralis,Southern Zigzag Salamander,5.082509129845297,4.634986928441593
aTBSAx,522.3624571396999,5,6.446106254591591e-05,3.3489,4.134093509055304e-07,Eurycea rathbuni,Texas Blind Salamander,2.717971956086758,0.5249021794608589
aTCSAx,40123.425397855885,380,0.004951348625416003,15481.7847,0.0019111692089002871,Gyrinophilus palleucus,Tennessee Cave Salamander,4.603398002311607,4.189821023574601
aTESAx,2195.7904388590005,22,0.00027096699405248435,1346.8292999999999,0.00016626110863075932,Plethodon aureolus,Tellico Salamander,3.341590889698833,3.129312555807754
aTETOx,715604.4387757699,6503,0.08830769105928181,380796.1974,0.04700788581158835,Anaxyrus speciosus,Texas Toad,5.854673025760406,5.580692602904552
aTHAMx,518480.28408343974,4750,0.06398199098023727,79617.1212,0.009828439904523558,Amphiuma tridactylum,Three-toed Amphiuma,5.714732246401884,4.901006470289557
aTLSAx,786287.0708440676,8314,0.09703013560786845,106828.95599999999,0.013187640526105727,Eurycea guttolineata,Three-lined Salamander,5.895581134489559,5.028688984214804
aTSSAx,3601.023299102501,41,0.0004443768592861706,1009.7739,0.0001246528628983684,Batrachoseps stebbinsi,Tehachapi Slender Salamander,3.556425931323775,3.0042241411342077
aTWAMx,529152.5248475331,5089,0.06529897685852237,54444.5055,0.006720973358155687,Amphiuma means,Two-toed Amphiuma,5.723580872700572,4.735954057619156
aTXSAx,2407.5183677843,22,0.0002970948427954902,160.8669,1.9858425366892075e-05,Eurycea neotenes,Texas Salamander,3.3815696091909384,2.2064666927866248
aUCFRx,809588.8326877782,8846,0.09990564150823938,208530.9612,0.025742377889276583,Pseudacris feriarum,Upland Chorus Frog,5.908264508962714,5.319170545065458
aVDSAx,29216.50453862261,330,0.0036054025336156835,5566.8861,0.0006872115527982381,Plethodon vandykei,Van Dyke's Salamander,4.465628255732618,3.7456123356149083
aVFSAx,5888.8283440072,62,0.0007266987261752825,118.2852,1.4601871585813504e-05,Eurycea troglodytes,Valdina Farms Salamander,3.7700288950673366,2.0729304085296407
aVRSAx,70872.4826929849,769,0.008745872673684594,21449.5848,0.0026478721160264956,Plethodon hoffmani,Valley And Ridge Salamander,4.850477646547013,4.331418889955984
aWASAx,21697.93634709015,212,0.002677589120102139,12906.8109,0.0015932981923704574,Aneides vagrans,Wandering Salamander,4.336418430821362,4.110818947175276
aWBSAx,54613.80044590822,623,0.0067395034966541475,17361.6651,0.0021432335094001614,Plethodon websteri,Webster's Salamander,4.737302399118545,4.239591374588373
aWCFRx,519551.81767773273,5949,0.06411422137523921,368281.2654,0.045462963623781355,Pseudacris triseriata,Western Chorus Frog,5.7156288685616055,5.566179626700837
aWESPx,146654.404406817,1398,0.018097584552432038,65967.93179999999,0.008143497824962912,Spea hammondii,Western Spadefoot,5.166295110486384,4.819332868468395
aWHSAx,153998.5513268353,1714,0.01900387386837935,98180.8605,0.012120065039461145,Plethodon wehrlei,Wehrle's Salamander,5.187516635422692,4.992026834127305
aWLSAx,7951.2824149169,88,0.0009812116205187471,1483.7382,0.00018316200727873033,Plethodon welleri,Weller's Salamander,3.9004371790723544,3.1713572780820987
aWNMTx,1183572.0542551777,11109,0.14605627026625526,927620.1459,0.11451128501998041,Gastrophryne olivacea,Western Narrow-mouthed Toad,6.073194702326674,5.967370172003676
aWOFRx,1674828.2012954978,19425,0.2066787227178157,373610.5551,0.04612084477749288,Lithobates sylvaticus,Wood Frog,6.223970265070818,5.572419137250058
aWOTOx,3335870.4612963246,33010,0.4116562197600418,2458759.7007,0.30352481468513937,Anaxyrus woodhousii,Woodhouse's Toad,6.523209177746129,6.390716086380233
aWRBSx,134451.12374183655,1577,0.01659166385032405,81677.5443,0.010082791535316285,Plethodon vehiculum,Western Red-backed Salamander,5.128564436405651,4.912102671867889
aWSSAx,199381.02947286915,2103,0.024604205060400265,85787.7012,0.010590175242249571,Plethodon albagula,Western Slimy Salamander,5.299683834080009,4.933425030461424
aWSSSx,217268.73938603883,2469,0.02681160103948698,93095.8434,0.011492338437097824,Plethodon cylindraceus,White-spotted Slimy Salamander,5.336997244549807,4.968930290769286
aWVSSx,245.09247063299995,1,3.0245131255253332e-05,14.9841,1.8497318686444977e-06,Gyrinophilus subterraneus,West Virginia Spring Salamander,2.38932996970672,1.1756306627456694
aWYTOx,2144.2267431945,20,0.0002646038824507656,184.644,2.279362064815335e-05,Anaxyrus baxteri,Wyoming Toad,3.3312707083115076,2.266335199833041
aYOSAx,28746.311440770794,316,0.003547379323342787,11749.0626,0.0014503784356697553,Plethodon yonahlossee,Yonahlossee Salamander,4.458582126462533,4.070003217766269
aYOTOx,15623.6271178546,166,0.0019280015075217238,3149.6931,0.00038881799397492544,Anaxyrus canorus,Yosemite Toad,4.19378186529064,3.498268239037283
bABDUx,3538167.1836528494,36853,0.43662022989212956,347052.3471,0.04284233197314098,Anas rubripes,American Black Duck,6.548778350117649,5.540394985863091
